,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
401,204,marketing,,,3,,medium,0.564413213518,Employed,2.0
402,257,marketing,,,3,,low,0.854874525063,Employed,2.0
403,178,sales,,0.555218278906,2,,low,0.327027198377,Employed,3.0
404,239,support,,0.916496442082,5,,low,0.913425234977,Employed,3.0
405,186,management,,0.884772269494,4,1.0,medium,0.526487652834,Employed,7.0
406,267,support,,0.828781202433,5,,low,0.789816233243,Left,5.0
407,148,admin,,0.7773139039,4,,medium,0.814206237503,Employed,3.0
408,264,finance,,0.976640447958,5,1.0,high,0.560092557738,Employed,8.0
409,139,support,,0.592461610984,6,,high,0.19854463628,Left,4.0
410,151,engineering,,0.752473954741,2,,low,0.358688143909,Left,4.0
411,198,engineering,,0.437324936961,2,,medium,0.327954965918,Employed,4.0
412,263,support,1.0,0.937910550992,4,,medium,0.932798296428,Employed,3.0
413,272,sales,,0.736919064682,5,,low,0.299793504704,Employed,2.0
414,265,IT,,0.732453524493,3,,medium,0.556060518858,Employed,3.0
415,220,sales,,0.785668408499,3,,low,0.704924400191,Employed,3.0
416,250,marketing,,0.922390811301,6,,medium,0.815233737977,Employed,2.0
417,140,support,,0.463615317345,2,,low,0.390742693491,Left,3.0
418,209,support,1.0,0.657307554357,3,,low,0.958934977665,Employed,2.0
419,217,support,,0.817389344312,4,,medium,0.745302345222,Left,6.0
420,186,sales,,0.617404416672,4,,medium,0.712036819159,Employed,2.0
421,263,marketing,,0.830448351344,3,,medium,0.345651998642,Employed,3.0
422,172,sales,,0.925526351985,5,,low,0.29415106539,Left,2.0
423,233,support,,0.837229695206,5,,low,0.629526156365,Employed,3.0
424,204,finance,,0.812852228107,3,,medium,0.608494054036,Employed,10.0
425,203,finance,,0.872623013162,3,,high,0.889926517613,Employed,3.0
426,198,management,,0.672337212237,4,,medium,0.540863181549,Employed,2.0
427,266,sales,,0.859275450726,4,,high,0.731532980992,Employed,3.0
428,252,engineering,1.0,0.579733713974,4,,medium,0.728960284097,Employed,2.0
429,141,sales,1.0,0.500763297904,2,,low,0.423381242195,Left,3.0
430,161,IT,,0.951272715524,5,,medium,0.25266019493,Employed,5.0
431,214,,,0.773991216388,3,,medium,0.639586424553,Employed,3.0
432,118,support,,0.480348134681,5,,low,0.880059476552,Employed,3.0
433,264,engineering,,0.534847059678,5,,medium,0.834178485287,Employed,3.0
434,130,engineering,,0.459486223405,2,,low,0.388936249382,Left,3.0
435,241,engineering,1.0,0.766831041908,4,,low,0.550338350713,Employed,3.0
436,185,finance,,0.938822236438,3,,medium,0.71035392892,Employed,4.0
437,231,marketing,,0.901877325737,5,,medium,0.993827688372,Employed,2.0
438,245,engineering,,0.874238815181,5,,low,0.481629751277,Employed,2.0
439,218,support,,0.576683232868,3,,medium,0.784948748667,Employed,2.0
440,277,IT,,1.0,2,,medium,0.75536982548,Left,3.0
441,119,temp,,,2,,medium,,Left,
442,182,sales,,0.8772071152,3,,low,1.0,Employed,4.0
443,158,sales,,0.617175992008,2,,low,0.39398947942,Left,3.0
444,135,,,0.56228051663,3,,medium,0.797340592241,Employed,3.0
445,269,engineering,,0.825529783383,4,,medium,0.568072659317,Employed,2.0
446,212,support,,0.756099668981,4,,low,0.909445527445,Employed,3.0
447,166,finance,,0.677102107594,3,,medium,0.991939160958,Employed,2.0
448,252,sales,,0.676955843224,2,,low,0.895507009426,Employed,2.0
449,175,engineering,,0.714006363661,4,,low,0.685264500606,Employed,4.0
450,224,sales,,0.749671969753,4,,low,0.801603521466,Employed,3.0
451,141,engineering,,0.633044129203,2,,medium,0.652288625101,Employed,3.0
452,150,finance,,0.858472390816,4,,medium,0.704017820423,Employed,2.0
453,226,sales,,0.779539008211,3,,medium,0.692763621027,Employed,4.0
454,156,sales,,0.522903511792,4,,high,0.888119451901,Employed,4.0
455,157,engineering,,0.88178816703,4,,medium,0.985182807005,Employed,3.0
456,135,temp,,,2,,low,,Employed,
457,280,information_technology,,0.841445493203,5,,low,0.21976993871,Employed,4.0
458,240,sales,,0.508320585719,5,,medium,0.707250234995,Employed,2.0
459,225,sales,,0.953944816874,5,,high,0.881812728433,Employed,4.0
460,242,sales,,0.482354850262,5,,medium,0.825347734956,Employed,3.0
461,151,admin,1.0,0.799742166654,3,,low,0.81071342626,Employed,3.0
462,212,sales,,0.759058321148,4,,low,0.966334870944,Employed,3.0
463,231,sales,,0.536428499745,6,,low,0.255404870986,Employed,4.0
464,252,engineering,,0.973801045618,3,,medium,0.726406091806,Employed,3.0
465,234,support,,,3,,medium,0.927016975031,Employed,2.0
466,220,management,1.0,0.671339562817,4,,high,0.585283570661,Employed,3.0
467,285,support,,,2,,medium,0.821812806631,Employed,2.0
468,265,sales,,0.874097128956,4,,low,0.880217631242,Left,6.0
469,210,engineering,,0.733567644389,5,,medium,0.541301166152,Employed,5.0
470,265,engineering,,0.923105114088,4,,medium,0.633758892793,Employed,4.0
471,179,support,,0.807970750742,5,,low,0.358591772074,Employed,5.0
472,253,sales,,0.592396977376,3,,medium,0.841573521744,Employed,2.0
473,260,sales,1.0,0.602434044449,4,,low,0.680816423649,Employed,2.0
474,128,management,,0.487560526362,2,,low,0.358375989388,Left,3.0
475,135,finance,,,4,,medium,0.562978305234,Employed,3.0
476,228,support,1.0,0.9027109367,5,,low,0.908655138227,Left,5.0
477,153,sales,1.0,0.675456664918,4,,low,0.639945044038,Employed,3.0
478,244,sales,,0.807118783261,5,,low,0.730152266539,Left,6.0
479,157,sales,,0.503556241685,2,,low,0.328296701973,Left,3.0
480,243,sales,,1.0,5,,medium,0.872868993416,Employed,6.0
481,261,IT,,0.697879092332,3,,medium,0.641698315299,Employed,2.0
482,183,sales,,,3,,low,0.491071350655,Employed,3.0
483,152,product,,0.555577027903,2,,medium,0.500259331814,Left,3.0
484,291,product,,0.876972626063,6,,low,0.0668486166213,Left,4.0
485,139,IT,,0.78552709084,3,,medium,1.0,Employed,2.0
486,139,IT,1.0,,4,,low,0.728042269217,Employed,3.0
487,141,sales,,0.506779578889,4,,low,0.85473409755,Employed,3.0
488,193,sales,,0.408254955106,3,,medium,0.573769865099,Employed,6.0
489,225,engineering,,0.697944783338,5,,low,0.607497865782,Employed,4.0
490,241,finance,,0.914925387633,4,,medium,0.673054984939,Employed,4.0
491,238,management,1.0,,4,,low,0.865159534196,Employed,3.0
492,158,engineering,,,3,,low,0.773133821022,Employed,2.0
493,96,temp,1.0,,1,,medium,,Employed,
494,204,finance,1.0,0.945769929192,4,,low,0.258896490893,Left,4.0
495,155,support,,0.986776503028,3,,medium,0.600471560471,Employed,3.0
496,106,finance,,0.765561984218,3,,low,0.568422231541,Employed,2.0
497,240,support,,0.745249514767,3,,medium,0.528644856261,Employed,3.0
498,189,marketing,,0.508058933502,6,,medium,0.218737624415,Employed,4.0
499,129,IT,,,2,,medium,0.356475624277,Left,3.0
500,141,sales,,0.995470366873,3,,low,0.930115130049,Employed,3.0
501,188,support,1.0,0.973730587949,3,,medium,0.964416801364,Employed,3.0
502,150,product,,0.914047052325,4,,low,0.723210966881,Employed,2.0
503,146,support,,0.643865449725,5,,low,0.761153325259,Employed,3.0
504,261,sales,,0.748130618526,4,,high,0.762597293901,Employed,3.0
505,255,engineering,,0.63115885571,2,,low,0.693183067164,Left,3.0
506,182,engineering,,0.569214514214,3,,medium,0.753154881614,Employed,2.0
507,193,engineering,,0.591407643075,3,,low,0.237438065635,Employed,2.0
508,215,sales,,0.7706425977,6,,medium,0.835060684466,Employed,5.0
509,261,sales,,0.857788895916,5,,low,0.802307348419,Left,5.0
510,265,product,,0.799301749197,3,,medium,0.896606449497,Employed,3.0
511,262,sales,,0.890931296137,5,,medium,0.83146286341,Left,6.0
512,220,sales,1.0,0.940621426897,4,1.0,medium,0.647585757651,Employed,3.0
513,174,sales,1.0,0.529640673863,5,,medium,0.543303928228,Employed,3.0
514,155,sales,,0.332260604202,5,,low,0.983792301244,Employed,3.0
515,211,product,,0.990660014549,3,,low,0.883764843301,Employed,2.0
516,278,information_technology,,1.0,3,,medium,0.16477188152,Left,4.0
517,210,support,,,3,,low,0.999704168866,Employed,2.0
518,131,product,,0.536087746199,2,,medium,0.352268930914,Left,3.0
519,222,product,,0.914559426862,5,,low,0.894390055404,Left,6.0
520,128,sales,,0.442085218326,2,,low,0.404639982416,Left,3.0
521,139,support,,0.962097535508,5,,medium,1.0,Employed,3.0
522,309,support,,0.885048697881,6,,low,0.0536461667599,Left,4.0
523,201,sales,1.0,0.60589159883,4,,medium,0.921800048311,Employed,2.0
524,253,sales,,0.496684423091,2,,low,0.658839774438,Left,3.0
525,260,product,,0.776830420156,4,,medium,0.906327973324,Employed,3.0
526,143,support,,0.772990072863,3,,low,0.992910230543,Employed,3.0
527,140,support,,0.595628937274,5,,high,0.476181754796,Employed,3.0
528,160,finance,,0.591196589023,2,,low,0.418741311669,Left,3.0
529,157,finance,,0.809609370349,3,,low,0.64809009821,Employed,2.0
530,145,management,,0.874779009613,5,,low,0.208233672194,Employed,3.0
531,255,IT,,0.93197879816,5,,medium,0.58913949002,Employed,2.0
532,153,finance,,,2,,low,0.356232031039,Left,3.0
533,309,engineering,,0.894419760217,7,,low,0.123986731512,Left,4.0
534,145,IT,,0.538776383653,2,,low,0.336690256687,Left,3.0
535,150,finance,,,4,,high,0.876746677668,Employed,3.0
536,280,product,,0.932869756802,6,,medium,0.061677663082,Left,4.0
537,255,product,1.0,0.556559402036,3,,medium,0.212539201582,Employed,3.0
538,248,sales,,0.873771368858,4,,low,0.980276925295,Employed,2.0
539,254,support,,0.916796016586,5,,low,0.673960675261,Employed,2.0
540,209,product,,0.829516740436,3,,high,0.930120036671,Employed,2.0
541,120,engineering,,0.362106181705,3,,low,0.466077704472,Employed,6.0
542,196,admin,,,3,,low,0.809831137064,Employed,3.0
543,290,support,,0.877736903163,6,,low,0.0666138708532,Left,4.0
544,267,support,,0.456536952554,4,,high,0.132549025865,Employed,6.0
545,161,engineering,,0.521825566088,5,,high,0.629335251647,Left,5.0
546,156,engineering,,0.427001308888,2,,low,0.494285222362,Left,3.0
547,174,sales,,0.776421772228,3,,medium,0.864916552939,Employed,3.0
548,259,support,,0.761654213187,3,,medium,0.665207240174,Employed,3.0
549,124,sales,,0.549301938217,2,,low,0.267521888703,Employed,3.0
550,160,support,,0.516661223261,2,,medium,0.41645411992,Left,3.0
551,284,sales,,0.875487842189,6,,medium,0.112887316419,Left,4.0
552,151,support,1.0,0.974108746691,5,,low,0.16377484022,Employed,3.0
553,192,support,,,2,,medium,0.7365560306,Employed,3.0
554,210,engineering,1.0,1.0,5,,low,1.0,Employed,6.0
555,187,,,0.665927287379,2,,low,0.414366744534,Employed,3.0
556,148,support,,,2,,low,0.409326191112,Left,3.0
557,158,procurement,,,2,,medium,0.792824801313,Employed,3.0
558,114,management,1.0,0.669956390246,3,,low,0.799262009826,Employed,6.0
559,202,engineering,,0.645020355415,3,,medium,0.594358449272,Employed,3.0
560,245,sales,,0.727317093664,4,,low,0.868776851473,Employed,2.0
561,264,support,,,2,,low,0.699239896039,Employed,3.0
562,204,support,,,4,,low,0.74660794754,Employed,2.0
563,215,sales,,0.802749505594,5,,low,0.658415207598,Employed,3.0
564,190,admin,,0.690477045257,4,,low,0.887185784972,Employed,3.0
565,252,sales,,0.903984678185,3,,low,0.709158354624,Employed,2.0
566,127,management,,,2,,medium,0.438003705933,Left,3.0
567,255,support,,0.917034035757,7,,low,0.15051907103,Left,4.0
568,144,engineering,,0.675053773784,4,,low,0.537567340528,Employed,4.0
569,249,engineering,,0.921324770579,3,,high,0.537554954805,Employed,3.0
570,256,support,,0.96136019596,6,,low,0.152973707126,Left,4.0
571,170,engineering,,0.70954758614,3,,low,0.932131636928,Employed,3.0
572,264,engineering,1.0,0.786235053239,2,,medium,0.780297629584,Employed,3.0
573,287,engineering,,0.881968854418,6,,low,0.0898496763533,Left,4.0
574,224,engineering,,0.485625905377,3,,medium,0.893799094828,Employed,3.0
575,158,engineering,,0.56968745269,3,,medium,0.955494966861,Employed,4.0
576,184,product,1.0,,5,,medium,0.961012665028,Employed,2.0
577,254,sales,1.0,0.938549315891,6,,medium,0.167459220821,Left,4.0
578,129,management,,,2,,low,0.488907136351,Left,3.0
579,225,engineering,,0.901764172043,6,,low,0.714603025913,Employed,4.0
580,226,finance,1.0,1.0,5,,low,0.256620116458,Employed,4.0
581,190,sales,,0.629869433357,4,,medium,0.663720709751,Employed,2.0
582,143,support,,0.551732065299,4,,low,0.955916227127,Employed,3.0
583,270,engineering,1.0,0.629301908171,3,,high,1.0,Employed,4.0
584,198,procurement,,0.39297403168,5,,medium,0.434208786951,Employed,5.0
585,261,sales,,1.0,4,,medium,0.970078583329,Employed,4.0
586,221,engineering,,0.579024156984,3,,low,1.0,Employed,3.0
587,125,procurement,,0.463301964162,3,,low,0.837237032127,Employed,4.0
588,237,engineering,1.0,0.789028080418,3,,low,0.439205829524,Employed,3.0
589,197,product,,0.46719583854,3,,medium,0.557427094861,Employed,3.0
590,247,finance,,0.848929313828,4,,high,0.673477243451,Employed,4.0
591,273,support,,0.734583212356,3,,low,0.5207281672,Left,6.0
592,136,sales,,0.42208887437,2,,medium,0.454701804994,Left,3.0
593,148,support,,0.500282986816,2,,low,0.431430661271,Left,3.0
594,158,IT,,0.488045168227,4,,low,0.549955843528,Employed,2.0
595,253,product,1.0,0.951467271824,4,,low,0.128262149307,Employed,5.0
596,250,engineering,,0.883365176602,4,,low,0.913673802582,Employed,3.0
597,285,sales,,0.645973393851,3,,low,1.0,Employed,6.0
598,223,sales,,0.500671643037,4,,low,1.0,Employed,2.0
599,167,engineering,,1.0,3,,low,0.629819181995,Employed,2.0
600,190,support,,0.510683675104,2,,low,0.478013054727,Employed,4.0
601,269,,1.0,0.865227114371,4,,medium,0.695704695983,Employed,2.0
602,251,IT,,0.950280354124,4,,low,0.578012505523,Employed,2.0
603,151,support,1.0,0.950575447095,5,,low,0.243119184094,Employed,3.0
604,230,admin,,0.853519734836,3,1.0,medium,0.80353739796,Employed,3.0
605,186,sales,,0.679567942965,3,,medium,0.604182177314,Employed,3.0
606,267,support,,0.871352080232,5,,low,0.786843149494,Left,6.0
607,258,sales,,0.827082781114,4,1.0,medium,1.0,Employed,7.0
608,267,IT,,0.461216360405,4,,medium,0.507437081005,Employed,3.0
609,255,sales,,0.955329239989,4,,low,0.787524327705,Left,6.0
610,234,support,,0.756528006075,5,,low,0.73117820075,Employed,3.0
611,264,finance,,0.867683680417,5,,high,0.692998085837,Employed,3.0
612,136,management,,0.523151731295,2,,low,0.419350329123,Left,3.0
613,132,support,,0.505625097481,6,,medium,0.382358164986,Employed,2.0
614,286,sales,,0.874473343686,7,,low,0.109763160097,Left,4.0
615,155,engineering,,0.490070916168,2,,medium,0.436849484285,Left,3.0
616,158,marketing,,0.852725759943,3,,medium,0.940574079967,Employed,7.0
617,139,management,,0.645065480042,3,,high,0.578241983318,Employed,4.0
618,163,sales,,0.506677796633,4,,medium,0.589900050852,Employed,3.0
619,162,marketing,,,5,,high,0.725700733026,Employed,3.0
620,212,IT,,0.678239761205,4,,medium,0.895936812341,Employed,4.0
621,193,engineering,,0.429440686793,4,,medium,0.271588446879,Employed,4.0
622,129,marketing,,0.585854978263,2,,high,0.479842419035,Left,3.0
623,256,product,,0.742374023632,6,,high,0.434329668619,Employed,4.0
624,247,sales,,0.800369986646,5,,low,0.846305960194,Employed,3.0
625,211,sales,,0.985178143337,5,,medium,0.65750055492,Employed,3.0
626,231,IT,,0.877839550377,3,,medium,0.857553813417,Employed,3.0
627,153,product,,0.557817041081,2,,low,0.335857861983,Left,3.0
628,252,support,,0.524591442275,3,,medium,0.88530377954,Employed,2.0
629,240,finance,,0.753897021354,4,,low,1.0,Employed,4.0
630,148,sales,,1.0,3,,low,0.985029427469,Employed,4.0
631,213,information_technology,1.0,0.784842544377,3,,medium,0.676006133607,Employed,3.0
632,182,sales,,0.899903605263,3,,low,0.52206076015,Employed,10.0
633,198,marketing,,0.567595957032,3,,low,0.754252628366,Employed,2.0
634,117,marketing,,0.466025159257,4,1.0,medium,0.297046035035,Employed,10.0
635,150,support,,0.575728912805,2,,low,0.450502699809,Left,3.0
636,248,management,,0.623586712833,2,,low,0.837065594243,Employed,6.0
637,156,sales,,0.558558177162,2,,medium,0.422215622811,Left,3.0
638,163,engineering,,0.626615263834,4,,low,0.482940561971,Employed,2.0
639,261,engineering,,0.94873837625,4,,medium,0.80682504588,Left,5.0
640,195,sales,,0.903909402582,4,,low,0.871241116309,Employed,3.0
641,239,IT,,0.824230132923,4,,low,0.776066076245,Left,6.0
642,149,marketing,1.0,0.729535516972,3,,medium,0.676609210251,Employed,3.0
643,240,IT,,0.707785250568,3,,low,0.560037266893,Employed,3.0
644,234,support,,,4,,low,0.551152427187,Employed,3.0
645,220,engineering,1.0,0.849530469727,3,,high,0.898126128218,Employed,3.0
646,136,support,,0.503641449162,2,,medium,0.351784031918,Left,3.0
647,138,engineering,1.0,0.663589950647,3,,low,0.916486401046,Employed,4.0
648,215,sales,,0.569628349485,4,,low,0.621049266774,Employed,2.0
649,258,sales,,,4,,medium,0.460338502052,Employed,3.0
650,145,sales,,0.867274028952,3,,medium,0.643875954121,Employed,3.0
651,185,sales,,0.632071960584,3,,low,0.475767005679,Employed,3.0
652,245,sales,,0.748369702983,4,,low,0.722275228431,Employed,2.0
653,143,support,1.0,0.515950811929,3,,low,0.754567586667,Employed,4.0
654,142,product,,0.564768454008,2,,medium,0.34975796428,Left,3.0
655,251,marketing,,0.94458149952,4,,medium,0.82931737742,Left,5.0
656,264,engineering,,0.963530142724,5,,medium,0.743030116044,Left,5.0
657,170,sales,,0.464677644243,5,,low,0.841173843259,Employed,3.0
658,155,engineering,1.0,0.495675288735,3,,medium,0.447174570199,Employed,2.0
659,169,support,,0.791978768522,5,,medium,0.199776867055,Employed,4.0
660,193,IT,,0.710764907781,4,,low,0.817062658183,Employed,4.0
661,200,sales,1.0,,3,,medium,0.840119773646,Employed,2.0
662,172,sales,,0.856689493467,4,,medium,0.679528222289,Employed,3.0
663,100,support,,0.51880305909,3,,medium,0.160582076676,Employed,4.0
664,260,engineering,,0.729134064899,5,,medium,0.925468412264,Employed,6.0
665,245,engineering,1.0,,4,1.0,low,0.607095969211,Employed,3.0
666,222,support,,0.759231918848,4,,medium,0.804980499952,Employed,3.0
667,253,engineering,,1.0,5,,medium,0.908316121958,Employed,2.0
668,174,sales,,0.601595368712,5,,medium,0.162011723177,Employed,6.0
669,310,engineering,,1.0,6,,low,0.0732545637358,Left,4.0
670,279,sales,,0.901400714149,6,,low,0.117136222028,Left,4.0
671,200,sales,,0.641865118225,2,,medium,0.847778950464,Employed,3.0
672,153,support,,0.817484012078,3,,medium,0.738235515914,Employed,10.0
673,155,support,1.0,0.663489386085,4,,low,0.489097293179,Employed,5.0
674,201,sales,,,3,,low,0.593309544441,Employed,2.0
675,177,sales,,0.43725017996,2,,medium,0.193726884931,Employed,6.0
676,156,sales,,0.511889076436,2,,medium,0.391132648002,Left,3.0
677,238,IT,,0.850040632575,3,,medium,0.784580589061,Employed,3.0
678,253,support,,,3,,medium,0.484203452912,Employed,2.0
679,199,support,,0.502410313292,3,,medium,0.923908436432,Employed,2.0
680,279,engineering,,0.782688662288,5,,low,0.060914885769,Left,4.0
681,160,finance,1.0,0.93867555156,5,,medium,0.81344515022,Employed,4.0
682,122,IT,,0.564304407117,2,,low,0.870050426081,Employed,2.0
683,189,support,,0.507088320389,5,,medium,0.815288973703,Employed,2.0
684,128,sales,,0.523759243727,2,,low,0.449708451752,Left,3.0
685,233,sales,,,3,1.0,medium,0.470477035226,Employed,3.0
686,134,IT,,,5,,high,0.705559241012,Employed,3.0
687,237,sales,,0.772249860422,2,,medium,1.0,Employed,3.0
688,207,support,,,4,,low,0.617747829068,Employed,2.0
689,245,management,,0.738777705765,4,,medium,0.547567839893,Employed,3.0
690,243,sales,,,3,,medium,0.911121646727,Employed,2.0
691,184,sales,,0.97472922927,4,,medium,0.682036267951,Employed,7.0
